,id,campaign_id,coupon_id,customer_id,redemption_status,campaign_type,duration,month,year,age_range,marital_status,rented,family_size,no_of_children,income_bracket,mean_quantity_cust,mean_selling_price_cust,mean_other_discount_cust,mean_coupon_discount_cust,mean_quantity_item_coupon,mean_selling_price_item_coupon,mean_other_discount_item_coupon,mean_coupon_discount_item_coupon,brand,brand_type,category
842,1395,8,627,573,0,X,48,2,2013,18-25,Married,0,1,1,5,7.731942215088282,93.11704654895667,-14.688491171749599,-0.05717495987158908,1.4658359658359659,239.40406623669125,-99.30778978003978,-3.4015495495495496,539,Established,Pharmaceutical
843,1396,8,293,1450,0,X,48,2,2013,36-45,Single,1,1,1,4,32.41907824222937,109.09439442658092,-20.723938906752412,-0.12121650589496248,1.0,181.9528,-11.4597,0.0,4353,Established,Skin & Hair Care
844,1397,9,578,1417,0,Y,32,3,2013,46-55,Married,0,2,1,5,1.2232304900181488,108.80990925589838,-16.3889110707804,-0.12929219600725952,1.3248779807507678,100.0523536078871,-25.606224060259997,-0.745084779828536,412,Established,Grocery
845,1398,7,986,478,0,Y,34,2,2013,56-70,Married,0,2,1,4,2.857361963190184,95.32947852760736,-17.36828220858896,-0.05463190184049079,1.0089992360580595,292.03084906204907,-16.797842254477548,-1.9127949070537305,1342,Established,Pharmaceutical
846,1399,13,141,1491,0,X,47,5,2013,26-35,Married,0,2,1,4,1.211049723756906,115.44828729281768,-12.610596685082873,0.0,1.15209247475443,72.34414510441596,-22.641772410642155,-1.4164285714285714,56,Local,Grocery
847,1402,29,416,81,0,Y,53,10,2012,26-35,Single,0,1,1,2,1.1962025316455696,93.55822784810125,-25.745506329113923,-1.9951898734177216,1.397779067641391,145.33904667453152,-66.6394680094012,-5.2964185663054515,89,Established,Grocery
848,1403,8,1018,210,0,X,48,2,2013,18-25,Married,0,1,1,5,126.87709497206704,77.51163873370577,-9.059553072625699,-0.1193854748603352,1.183641975308642,209.4692196969697,-27.157894500561163,-2.198765432098765,1582,Established,Pharmaceutical
849,1404,13,511,1069,0,X,47,5,2013,46-55,Married,0,1,1,5,73.51119402985074,375.3748134328358,-8.607238805970148,0.0,1.2338981464567709,83.42599922340285,-12.759709876182745,-1.6672607627002178,241,Established,Grocery
850,1405,29,443,874,0,Y,53,10,2012,46-55,Married,0,2,1,5,455.7316202712348,133.88834403997146,-26.922940756602426,-0.5135688793718772,1.2635832004253058,118.44338840155945,-20.49023063973064,-0.1874736842105263,133,Established,Grocery
851,1406,27,1098,1192,0,Y,63,8,2012,70+,Married,0,1,1,2,1.3062904174015284,92.43604350382128,-15.90763668430335,-0.20206937095825986,1.101979590619887,106.56275077821154,-19.825650543630847,-0.6875496567272883,2088,Established,Pharmaceutical
852,1407,26,1000,1396,0,X,40,8,2012,46-55,Married,0,2,1,4,8.986514522821576,100.16497925311202,-15.36,-0.14410788381742737,1.05,492.36305555555555,-70.12744444444444,-2.3746666666666667,1470,Established,Pharmaceutical
853,1408,28,441,189,0,Y,61,9,2012,26-35,Married,0,4,2,5,11.625181950509461,86.81779475982532,-23.447678311499274,-0.9617903930131004,1.167645292056267,110.34458908520035,-20.836554397402896,-0.1592036813020275,133,Established,Grocery
854,1409,11,795,832,0,Y,46,4,2013,26-35,Married,0,2,1,3,597.106914893617,187.78698936170213,-18.118409574468085,0.0,1.15,179.14815384615383,-36.89014102564102,0.0,948,Established,Pharmaceutical
855,1412,7,1050,1146,0,Y,34,2,2013,26-35,Married,0,5+,3+,5,256.1537305958938,124.8134051076615,-14.435157736604907,-0.32819729594391583,1.0192307692307692,54.09076923076923,0.0,0.0,1821,Established,Pharmaceutical
856,1415,13,164,166,0,X,47,5,2013,26-35,Married,0,4,2,2,1.3015165031222122,101.73982158786797,-17.06849241748439,-0.2955129348795718,1.0940193965517242,126.46649147425342,-1.6784800894438936,0.0,5084,Established,Bakery
857,1416,8,82,450,0,X,48,2,2013,46-55,Married,0,2,1,5,472.55102040816325,166.65344217687075,-17.628129251700678,-0.44318367346938775,1.060694601348807,59.72126624232465,-4.0436219037971375,0.0,56,Local,Grocery
858,1418,8,772,498,0,X,48,2,2013,46-55,Married,0,2,1,9,1.1248431618569636,104.15099121706399,-16.54772271016311,-0.4042471769134253,1.0987750630295703,115.47275135708159,-19.14409094373428,-1.6055830075025028,914,Established,Grocery
859,1419,30,921,310,0,X,46,11,2012,46-55,Married,0,2,1,12,283.5833333333333,117.1263524590164,-21.89405737704918,-0.5615437158469945,1.4385854341736695,50.96034243697479,-2.4130266106442577,-0.5938095238095238,1134,Established,Grocery
860,1420,13,888,1533,0,X,47,5,2013,18-25,Married,0,1,1,1,356.445727482679,131.13870669745958,-18.96337182448037,-0.34304849884526556,1.8974603611394183,43.49290729127501,-11.128667362107393,-0.18593820109947634,1101,Established,Grocery
861,1421,13,152,33,0,X,47,5,2013,46-55,Married,0,5+,3+,9,80.5937193326791,148.17828263002946,-28.338429833169776,-0.2097350343473994,1.0368232070055745,48.52937288529273,-6.566129149679674,0.0,56,Local,Grocery
862,1422,4,651,1040,0,Y,32,1,2013,46-55,Married,0,1,1,9,286.3469945355191,154.6367213114754,-10.65568306010929,0.0,1.0987950529945523,140.5076262263472,-10.174966933622603,-0.34838540365313336,634,Established,Grocery
863,1424,7,1102,772,0,Y,34,2,2013,46-55,Married,0,1,1,6,1.234497505345688,95.09575196008552,-15.495010691375624,-0.34706343549536706,1.0675675675675675,197.7023770913771,-13.383199485199485,-2.0657995495495496,2134,Established,Pharmaceutical
864,1425,9,578,661,0,Y,32,3,2013,36-45,Married,0,5+,3+,4,28.887179487179488,130.3674017094017,-10.828358974358975,-0.5845299145299145,1.3248779807507678,100.0523536078871,-25.606224060259997,-0.745084779828536,412,Established,Grocery
865,1426,9,444,1520,0,Y,32,3,2013,26-35,Married,0,3,1,8,250.7200647249191,161.37917475728156,-19.693624595469256,-0.45245954692556634,1.1259311465409028,88.28630703861737,-41.995467443478994,-1.1552994034420863,133,Established,Grocery
866,1429,30,747,202,0,X,46,11,2012,46-55,Married,0,2,1,6,1.4534671532846715,118.81559306569343,-17.38,-0.8878832116788321,1.0988660195108506,76.54219013572845,-33.0384640991635,-4.438801685616776,831,Established,Grocery
867,1433,13,273,1175,0,X,47,5,2013,46-55,Married,0,2,1,2,1.2276422764227641,120.12634146341465,-23.164634146341463,-1.4479674796747968,1.0355442176870748,125.75689050617997,-6.47637819384389,0.0,4437,Established,Pharmaceutical
868,1434,29,613,865,0,Y,53,10,2012,26-35,Married,0,1,1,7,27.180505415162454,93.6203249097473,-13.559759326113117,-0.04286401925391095,1.0741815527621155,51.725339827999356,-21.57301659976564,-0.03741596638655462,501,Established,Grocery
869,1435,8,58,697,0,X,48,2,2013,46-55,Single,0,1,1,5,1.3777777777777778,126.80955555555556,-28.53382222222222,-0.2612,1.5,130.905,-94.75,0.0,56,Local,Flowers & Plants
870,1436,11,571,832,0,Y,46,4,2013,46-55,Married,0,5+,3+,4,597.106914893617,187.78698936170213,-18.118409574468085,0.0,1.431232492997199,154.9597151260504,-56.43235154061624,-2.2600714285714285,387,Established,Grocery
871,1437,30,354,412,0,X,46,11,2012,26-35,Single,0,2,1,8,1.1954792800334868,106.1180912515697,-16.347953118459607,-0.3421808287986605,1.0481868338562519,53.81463084797252,-9.158579081655411,-0.22311524345485684,56,Local,Grocery
872,1438,8,907,483,0,X,48,2,2013,46-55,Married,0,1,1,5,277.7983651226158,109.69777929155313,-19.163174386920982,-1.6329700272479564,1.1600772620297537,102.53983975032952,-22.520796486565654,-1.1344113113362078,1124,Established,Grocery
873,1439,8,470,529,0,X,48,2,2013,26-35,Single,0,1,1,7,1.5621761658031088,74.89642487046632,-19.591476683937824,-2.7489378238341966,1.0,106.5,-35.62,0.0,178,Established,Grocery
874,1442,29,1046,855,0,Y,53,10,2012,56-70,Married,0,2,1,3,229.158357771261,225.0606451612903,-70.07219941348973,-4.2775073313783,1.0071428571428571,178.53125324675324,-27.016551948051948,-4.990110389610389,1793,Established,Grocery
875,1443,13,756,279,0,X,47,5,2013,18-25,Married,0,1,1,3,62.9203125,117.669515625,-11.696625000000001,-0.361765625,1.0528513017911438,117.89914039436168,-30.84716100641232,-3.1899350482324276,864,Established,Grocery
876,1444,8,49,1300,0,X,48,2,2013,18-25,Married,0,1,1,5,23.754696132596685,113.48580110497237,-10.884696132596686,-0.17710497237569062,1.05,218.811,-52.414,0.0,56,Local,Grocery
877,1445,8,513,683,0,X,48,2,2013,26-35,Married,0,1,1,4,1.4144059869036483,106.11900841908326,-20.756267539756784,-0.19159027128157158,1.0,174.82149523809525,-47.6729,0.0,4377,Established,Pharmaceutical
878,1446,30,747,1347,0,X,46,11,2012,36-45,Married,0,1,1,4,1.4304715840386941,117.70180169286579,-15.705259975816203,-0.3811789600967352,1.0988660195108506,76.54219013572845,-33.0384640991635,-4.438801685616776,831,Established,Grocery
879,1447,11,669,377,0,Y,46,4,2013,18-25,Married,1,3,1,4,142.09936766034326,104.07993676603434,-13.803893405600723,-0.17857271906052394,1.6861233282584032,116.5570801583233,-29.1587473617708,-1.7933102127544969,673,Established,Grocery
880,1448,9,896,1505,0,Y,32,3,2013,36-45,Married,0,3,1,11,229.25980392156862,129.66303921568627,-23.161421568627446,0.0,2.5929585266677995,97.41952830127266,-44.94698839043858,0.0,5023,Established,"Dairy, Juices & Snacks"
881,1449,30,866,1258,0,X,46,11,2012,46-55,Married,0,1,1,1,72.11201079622133,106.35531713900134,-24.72813765182186,-1.1488663967611334,1.0231934714764261,114.9168804666674,-16.557331971100403,-0.6278207459382685,1061,Established,Grocery
882,1451,13,754,1319,1,X,47,5,2013,46-55,Single,0,1,1,7,305.1015364061456,119.26512358049432,-22.47553106212425,-0.31170340681362724,1.0229803530062973,123.39192538898884,-66.98543883466724,-3.2395217186126297,864,Established,Grocery
883,1452,13,161,321,0,X,47,5,2013,36-45,Married,1,4,2,2,1.4794776119402986,118.21130597014925,-30.86554104477612,-0.2990485074626866,1.094763823925223,73.9982280356236,-8.435479972697538,-0.10695411257389115,56,Local,Grocery
884,1453,13,465,929,0,X,47,5,2013,18-25,Married,0,1,1,4,103.73504273504274,93.16247863247864,-11.539008547008546,-0.1674188034188034,1.1034548195738973,85.63702568150848,-27.139100055525713,-1.086822078761158,172,Established,Grocery
885,1455,8,772,694,0,X,48,2,2013,46-55,Married,0,2,1,5,623.7160714285715,150.967375,-16.464044642857143,-0.27667857142857144,1.0987750630295703,115.47275135708159,-19.14409094373428,-1.6055830075025028,914,Established,Grocery
886,1456,8,554,1280,0,X,48,2,2013,46-55,Married,0,1,1,5,1.3461538461538463,79.22865384615385,-17.496891025641023,-0.268301282051282,1.0117845117845117,352.0130774410775,-136.64505387205386,-2.1017643097643095,334,Established,Grocery
887,1461,7,392,1531,0,Y,34,2,2013,18-25,Single,0,2,1,5,1.1656118143459915,101.19570675105486,-11.407689873417722,0.0,1.0537851284119941,163.2649352337412,-18.2882653655788,-4.700388533522862,57,Established,Pharmaceutical
888,1463,8,50,84,0,X,48,2,2013,46-55,Married,0,1,1,8,1.0612244897959184,116.05545918367346,-9.630892857142857,-0.5442857142857144,1.0,197.6888888888889,-61.58111111111111,0.0,56,Local,Grocery
889,1464,10,732,73,0,Y,32,4,2013,36-45,Married,0,3,1,4,97.24910394265233,110.29551971326165,-15.127455197132617,-0.09575268817204301,1.0,272.20133333333337,-82.89658333333334,-17.81,783,Established,Pharmaceutical
890,1465,8,433,84,0,X,48,2,2013,46-55,Married,0,1,1,8,1.0612244897959184,116.05545918367346,-9.630892857142857,-0.5442857142857144,1.105141352549889,83.22949168514413,-22.19969008684405,-2.1216326219512194,119,Established,Grocery
891,1466,11,506,694,0,Y,46,4,2013,46-55,Married,0,1,1,4,623.7160714285715,150.967375,-16.464044642857143,-0.27667857142857144,1.115936673218403,99.1559766823208,-7.706160839122368,-7.471468511655588,235,Established,Grocery
892,1467,26,694,234,0,X,40,8,2012,46-55,Married,0,5+,3+,9,101.93123543123544,151.30022144522144,-18.731573426573426,-0.16812354312354313,1.0525793650793651,619.8512976190476,-7.417281746031746,-3.7210535714285715,686,Established,Pharmaceutical
893,1471,13,125,978,0,X,47,5,2013,26-35,Married,1,4,2,7,498.3851590106007,145.10003533568903,-12.143348056537103,-0.2658922261484099,1.0730351998989072,74.81278436909743,-20.60684153219982,0.0,56,Local,Grocery
894,1473,8,49,1223,0,X,48,2,2013,46-55,Married,0,2,1,5,37.874149659863946,133.1345238095238,-18.121394557823127,0.0,1.05,218.811,-52.414,0.0,56,Local,Grocery
895,1474,8,437,841,0,X,48,2,2013,46-55,Married,0,1,1,4,1.1748251748251748,102.65564102564102,-11.53027972027972,0.0,1.5139705323915853,109.06099472165262,-35.231708152958156,-9.033979475203159,132,Established,Grocery
896,1477,4,591,957,0,Y,32,1,2013,26-35,Married,0,2,1,5,519.658382286489,167.7020515137822,-15.742946226841392,-0.08047898779936737,1.451659424741131,113.10310253737474,-32.481843523344374,-4.968680907884969,475,Established,Grocery
897,1478,8,8,1085,0,X,48,2,2013,46-55,Married,0,1,1,4,238.36856745479832,93.33803894297635,-12.411835883171072,-0.3710431154381085,1.2870666553845127,183.00911602663174,-32.20738803886862,-0.3903173646192175,56,Established,Meat
898,1479,8,470,544,0,X,48,2,2013,56-70,Single,0,1,1,4,134.2694877505568,111.22601336302895,-24.694064587973273,-0.20824053452115812,1.0,106.5,-35.62,0.0,178,Established,Grocery
899,1480,8,544,1551,0,X,48,2,2013,46-55,Single,0,1,1,5,1.2417910447761193,127.24416417910447,-17.0655223880597,-0.4784626865671642,1.1862339680521499,92.3548757151939,-27.738129093129093,-3.772892814256451,311,Established,Pharmaceutical
900,1481,8,674,386,0,X,48,2,2013,36-45,Married,0,4,2,7,165.51241950321986,125.65369825206993,-17.43191352345906,0.0,1.0642228931066626,98.28532303674099,-18.85019841443563,-1.0733976136846173,681,Established,Grocery
901,1483,8,51,198,0,X,48,2,2013,46-55,Married,0,5+,3+,8,73.65673981191223,93.96227272727273,-16.483902821316615,0.0,1.0769230769230769,229.88384615384615,-38.24923076923076,0.0,56,Local,Grocery
902,1484,2,642,233,0,Y,32,12,2012,46-55,Married,0,2,1,2,20.554006968641115,112.9370905923345,-20.202630662020905,-0.24822299651567942,1.0660287081339712,307.23436691997375,-15.030047753072521,0.0,4934,Established,Grocery
903,1485,13,422,1054,0,X,47,5,2013,36-45,Married,0,1,1,5,27.0484496124031,69.7688953488372,-25.22437984496124,0.0,1.0381851291241135,199.82761769965356,-16.679384816995263,-2.3281045751633984,4375,Established,Pharmaceutical
904,1486,8,707,176,0,X,48,2,2013,26-35,Married,0,3,1,6,334.0746753246753,120.0445779220779,-21.973084415584417,-1.3242207792207792,1.0271889400921659,80.66024761904762,-30.489094009216586,-1.1813145929339477,714,Established,Grocery
905,1488,8,804,995,0,X,48,2,2013,56-70,Married,0,2,1,7,1.5013698630136987,141.89271232876712,-7.178712328767124,0.0,1.269329418903054,179.60291647953053,-51.03761919831626,-1.660852415370166,982,Established,Seafood
906,1490,26,667,964,0,X,40,8,2012,46-55,Married,0,1,1,5,295.125,146.52208620689655,-19.97510344827586,-0.6752413793103448,1.073715415019763,373.5535769223784,-20.68402060899944,-5.818505417859536,673,Established,Pharmaceutical
907,1491,7,1102,1147,0,Y,34,2,2013,26-35,Single,1,2,1,1,162.49345794392522,128.44654205607475,-11.294635514018692,0.0,1.0675675675675675,197.7023770913771,-13.383199485199485,-2.0657995495495496,2134,Established,Pharmaceutical
908,1493,13,714,996,0,X,47,5,2013,18-25,Married,0,2,1,11,215.13768115942028,103.4086231884058,-14.067391304347826,-0.8647101449275361,1.0588479960253778,147.84839141395227,-3.9597927742005488,-0.6158289703779222,771,Established,Pharmaceutical
909,1498,13,679,724,0,X,47,5,2013,26-35,Married,0,3,1,6,37.19318181818182,91.8564448051948,-15.23612012987013,-0.1445616883116883,1.0202643859476157,270.6092832659634,-22.701119474843075,-1.5742584951855139,686,Established,Grocery
910,1500,9,520,455,0,Y,32,3,2013,46-55,Single,0,2,1,5,68.82548476454294,111.49854570637119,-18.841481994459834,0.0,1.2384247788889178,89.69262583629056,-37.59319069390718,-0.8603482672260933,278,Established,Grocery
911,1501,13,1114,686,0,X,47,5,2013,26-35,Married,0,2,1,4,1.5828343313373254,145.801876247505,-19.101936127744512,-0.053313373253493015,1.0,604.9426666666667,-6.1739999999999995,0.0,2416,Established,Pharmaceutical
912,1502,26,407,642,0,X,40,8,2012,36-45,Married,0,1,1,3,1.3009345794392524,104.34022429906541,-22.09357009345794,-0.16644859813084112,1.2302125296027735,100.91919900728863,-11.354856856856857,-1.0639519881481025,58,Established,Grocery
913,1503,8,69,1312,0,X,48,2,2013,46-55,Married,0,3,1,3,48.954834605597966,84.11195292620864,-13.378555979643766,-0.2424554707379135,1.0256318681318681,95.28740455349248,-13.047318902362006,0.0,56,Local,Grocery
914,1504,30,939,378,0,X,46,11,2012,36-45,Married,0,5+,3+,5,320.8730878186969,116.62033427762039,-12.649631728045325,-0.8112691218130311,1.0323135198135198,82.45103262520308,-8.70075037588674,-1.0726540378813105,281,Established,Pharmaceutical
915,1505,13,25,1558,0,X,47,5,2013,36-45,Married,0,3,1,6,16.555922258892554,101.36102676934361,-37.19409974330766,-3.122698936560323,1.0,269.95733333333334,-15.752166666666666,0.0,4408,Established,Pharmaceutical
916,1506,26,634,958,0,X,40,8,2012,36-45,Single,0,1,1,8,140.28768844221105,103.60013819095477,-18.505489949748743,-0.11141959798994974,1.2708333333333333,378.6670833333333,-172.436875,-2.22625,560,Established,Pharmaceutical
917,1508,9,896,665,0,Y,32,3,2013,26-35,Single,0,1,1,7,1.07137490608565,102.60589030803906,-15.494455296769345,-0.2876859504132231,2.5929585266677995,97.41952830127266,-44.94698839043858,0.0,5023,Established,"Dairy, Juices & Snacks"
918,1509,13,644,428,0,X,47,5,2013,36-45,Married,0,1,1,4,616.8425925925926,212.91794753086418,-26.528657407407408,-0.4177623456790123,1.1103896103896105,94.26163961038961,-5.010600649350649,-4.4525,611,Established,Grocery
919,1510,8,481,1516,0,X,48,2,2013,46-55,Married,0,1,1,5,1.3713629402756509,87.7517687595712,-14.435742725880553,-0.1772741194486983,1.0118175475318332,371.8917534551262,-53.1682578730793,-13.20540196559393,206,Established,Grocery
920,1512,8,942,587,0,X,48,2,2013,46-55,Married,0,2,1,4,399.41237113402065,146.198,-25.179237113402063,-0.672,1.0738297837375503,91.0585371819708,-20.488817616611243,-4.82653124932984,1183,Established,Grocery
921,1513,5,955,1046,0,Y,34,1,2013,46-55,Married,0,2,1,6,1.149586776859504,120.49495867768594,-15.779545454545454,-0.23108677685950413,1.0,871.885,-85.04249999999999,-11.13125,1218,Established,Pharmaceutical
922,1514,13,413,820,0,X,47,5,2013,36-45,Married,0,2,1,5,1.1708333333333334,97.43185416666667,-12.344427083333333,-0.49309375,1.1676859372511545,130.8894082656474,-36.55533986303551,-2.687551839464883,67,Established,Seafood
923,1515,13,139,401,0,X,47,5,2013,36-45,Married,0,3,1,4,831.1561085972851,165.07797511312216,-38.20423076923077,-2.573914027149321,1.114090909090909,35.50087998405103,-7.391877272727273,-0.8000842105263157,56,Local,Grocery
924,1516,13,135,1035,0,X,47,5,2013,70+,Married,0,1,1,5,31.647368421052633,123.94902631578947,-30.271236842105264,-0.23434210526315788,1.0408366533864541,32.376339641434264,-8.126982071713147,-0.03636454183266932,56,Local,Grocery
925,1522,8,77,1003,0,X,48,2,2013,46-55,Married,0,1,1,5,317.937167199148,145.97774227902025,-15.254132055378061,-0.09483493077742279,1.0,178.63125000000002,-34.72875,0.0,56,Local,Grocery
926,1524,30,668,1436,0,X,46,11,2012,26-35,Single,0,3,2,1,1.2946666666666666,135.53692,-21.033546666666666,-0.28496,1.5353257303617098,109.34055498598946,-21.525569070485027,-1.8183467430701614,673,Established,Grocery
